company_id,date,directory_id,gran,measure_name,point_id,value,extractedAt,datetime
5505,2019-12-25,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,30688.333333333332,2020-01-02T00:25:24Z,2019-12-25 00:00:00
5505,2019-12-23,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,66905.0,2020-01-02T00:25:24Z,2019-12-23 14:00:00
5505,2019-12-30,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,34032.5,2020-01-02T00:25:24Z,2019-12-30 20:00:00
5505,2019-12-31,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,42911.666666666664,2020-01-02T00:25:24Z,2019-12-31 02:00:00
5505,2019-12-28,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,65854.16666666667,2020-01-02T00:25:24Z,2019-12-28 14:00:00
5505,2019-12-29,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,30809.166666666664,2020-01-02T00:25:24Z,2019-12-29 16:00:00
5505,2020-01-01,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,30820.833333333336,2020-01-02T00:25:24Z,2020-01-01 14:00:00
5505,2020-01-01,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,31108.333333333332,2020-01-02T00:25:24Z,2020-01-01 13:00:00
5505,2019-12-31,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,29699.166666666664,2020-01-02T00:25:24Z,2019-12-31 22:00:00
5505,2019-12-25,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,31225.833333333336,2020-01-02T00:25:24Z,2019-12-25 20:00:00
5505,2019-12-25,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,30835.0,2020-01-02T00:25:24Z,2019-12-25 03:00:00
5505,2019-12-29,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,31350.0,2020-01-02T00:25:24Z,2019-12-29 22:00:00
5505,2019-12-31,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,62110.0,2020-01-02T00:25:24Z,2019-12-31 17:00:00
5505,2019-12-28,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,31950.0,2020-01-02T00:25:24Z,2019-12-28 23:00:00
5505,2019-12-30,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,62414.16666666667,2020-01-02T00:25:24Z,2019-12-30 05:00:00
5505,2019-12-27,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,35929.166666666664,2020-01-02T00:25:24Z,2019-12-27 02:00:00
5505,2019-12-29,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,35990.83333333333,2020-01-02T00:25:24Z,2019-12-29 12:00:00
5505,2019-12-26,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,64106.66666666667,2020-01-02T00:25:24Z,2019-12-26 15:00:00
5505,2020-01-01,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,33401.66666666667,2020-01-02T00:25:24Z,2020-01-01 17:00:00
5505,2019-12-25,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,32406.666666666664,2020-01-02T00:25:24Z,2019-12-25 07:00:00
5505,2019-12-29,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,54229.166666666664,2020-01-02T00:25:24Z,2019-12-29 06:00:00
5505,2019-12-28,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,40232.5,2020-01-02T00:25:24Z,2019-12-28 20:00:00
5505,2019-12-31,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,77304.16666666666,2020-01-02T00:25:24Z,2019-12-31 09:00:00
5505,2019-12-23,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,33225.0,2020-01-02T00:25:24Z,2019-12-23 00:00:00
5505,2019-12-31,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,31701.666666666668,2020-01-02T00:25:24Z,2019-12-31 00:00:00
5505,2019-12-30,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,31955.833333333336,2020-01-02T00:25:24Z,2019-12-30 01:00:00
5505,2019-12-31,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,35309.16666666667,2020-01-02T00:25:24Z,2019-12-31 01:00:00
5505,2019-12-26,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,48380.0,2020-01-02T00:25:24Z,2019-12-26 19:00:00
5505,2019-12-29,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,31360.0,2020-01-02T00:25:24Z,2019-12-29 23:00:00
5505,2019-12-29,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,44385.833333333336,2020-01-02T00:25:24Z,2019-12-29 02:00:00
5505,2019-12-23,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,47857.5,2020-01-02T00:25:24Z,2019-12-23 03:00:00
5505,2019-12-31,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,40579.16666666667,2020-01-02T00:25:24Z,2019-12-31 18:00:00
5505,2020-01-01,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,32913.333333333336,2020-01-02T00:25:24Z,2020-01-01 11:00:00
5505,2019-12-30,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,73147.5,2020-01-02T00:25:24Z,2019-12-30 14:00:00
5505,2019-12-29,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,32832.5,2020-01-02T00:25:24Z,2019-12-29 00:00:00
5505,2019-12-29,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,50909.16666666667,2020-01-02T00:25:24Z,2019-12-29 03:00:00
5505,2020-01-01,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,32489.166666666664,2020-01-02T00:25:24Z,2020-01-01 06:00:00
5505,2019-12-25,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,32860.0,2020-01-02T00:25:24Z,2019-12-25 02:00:00
5505,2019-12-27,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,33573.33333333333,2020-01-02T00:25:24Z,2019-12-27 01:00:00
5505,2019-12-25,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,32385.833333333332,2020-01-02T00:25:24Z,2019-12-25 19:00:00
5505,2019-12-23,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,68752.5,2020-01-02T00:25:24Z,2019-12-23 11:00:00
5505,2019-12-31,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,63395.0,2020-01-02T00:25:24Z,2019-12-31 05:00:00
5505,2019-12-30,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,66099.16666666666,2020-01-02T00:25:24Z,2019-12-30 18:00:00
5505,2019-12-28,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,66588.33333333334,2020-01-02T00:25:24Z,2019-12-28 17:00:00
5505,2019-12-24,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,27078.333333333332,2020-01-02T00:25:24Z,2019-12-24 20:00:00
5505,2019-12-24,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,28431.666666666664,2020-01-02T00:25:24Z,2019-12-24 21:00:00
5505,2020-01-01,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,30835.833333333336,2020-01-02T00:25:24Z,2020-01-01 21:00:00
5505,2019-12-24,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,44264.16666666667,2020-01-02T00:25:24Z,2019-12-24 02:00:00
5505,2019-12-30,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,31023.333333333336,2020-01-02T00:25:24Z,2019-12-30 00:00:00
5505,2019-12-27,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,74245.0,2020-01-02T00:25:24Z,2019-12-27 09:00:00
5505,2019-12-24,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,65877.5,2020-01-02T00:25:24Z,2019-12-24 14:00:00
5505,2019-12-31,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,68337.5,2020-01-02T00:25:24Z,2019-12-31 14:00:00
5505,2019-12-29,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,31501.666666666664,2020-01-02T00:25:24Z,2019-12-29 21:00:00
5505,2020-01-01,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,32725.0,2020-01-02T00:25:24Z,2020-01-01 18:00:00
5505,2019-12-23,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,78582.5,2020-01-02T00:25:24Z,2019-12-23 08:00:00
5505,2019-12-26,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,34665.83333333333,2020-01-02T00:25:24Z,2019-12-26 20:00:00
5505,2019-12-26,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,65365.0,2020-01-02T00:25:24Z,2019-12-26 12:00:00
5505,2019-12-23,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,78565.83333333334,2020-01-02T00:25:24Z,2019-12-23 10:00:00
5505,2019-12-30,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,59201.66666666667,2020-01-02T00:25:24Z,2019-12-30 04:00:00
5505,2019-12-25,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,33080.0,2020-01-02T00:25:24Z,2019-12-25 08:00:00
5505,2019-12-24,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,60764.16666666667,2020-01-02T00:25:24Z,2019-12-24 06:00:00
5505,2019-12-25,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,31543.333333333332,2020-01-02T00:25:24Z,2019-12-25 06:00:00
5505,2019-12-24,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,73515.0,2020-01-02T00:25:24Z,2019-12-24 10:00:00
5505,2019-12-31,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,76754.16666666666,2020-01-02T00:25:24Z,2019-12-31 10:00:00
5505,2019-12-29,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,33426.666666666664,2020-01-02T00:25:24Z,2019-12-29 14:00:00
5505,2019-12-30,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,63409.16666666667,2020-01-02T00:25:24Z,2019-12-30 06:00:00
5505,2019-12-31,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,78876.66666666667,2020-01-02T00:25:24Z,2019-12-31 08:00:00
5505,2019-12-27,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,65450.83333333333,2020-01-02T00:25:24Z,2019-12-27 16:00:00
5505,2019-12-26,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,58661.666666666664,2020-01-02T00:25:24Z,2019-12-26 05:00:00
5505,2019-12-29,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,57343.333333333336,2020-01-02T00:25:24Z,2019-12-29 08:00:00
5505,2019-12-26,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,30195.833333333336,2020-01-02T00:25:24Z,2019-12-26 23:00:00
5505,2019-12-31,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,67250.83333333333,2020-01-02T00:25:24Z,2019-12-31 06:00:00
5505,2019-12-24,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,66650.0,2020-01-02T00:25:24Z,2019-12-24 13:00:00
5505,2019-12-30,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,71835.0,2020-01-02T00:25:24Z,2019-12-30 11:00:00
5505,2019-12-27,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,41200.0,2020-01-02T00:25:24Z,2019-12-27 03:00:00
5505,2019-12-26,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,64386.66666666667,2020-01-02T00:25:24Z,2019-12-26 14:00:00
5505,2019-12-23,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,68855.83333333334,2020-01-02T00:25:24Z,2019-12-23 16:00:00
5505,2019-12-29,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,49773.33333333333,2020-01-02T00:25:24Z,2019-12-29 04:00:00
5505,2019-12-24,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,59785.0,2020-01-02T00:25:24Z,2019-12-24 17:00:00
5505,2019-12-23,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,65971.66666666667,2020-01-02T00:25:24Z,2019-12-23 13:00:00
5505,2019-12-26,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,63471.666666666664,2020-01-02T00:25:24Z,2019-12-26 17:00:00
5505,2020-01-01,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,31105.833333333336,2020-01-02T00:25:24Z,2020-01-01 05:00:00
5505,2019-12-29,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,31435.833333333336,2020-01-02T00:25:24Z,2019-12-29 20:00:00
5505,2019-12-25,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,30427.5,2020-01-02T00:25:24Z,2019-12-25 13:00:00
5505,2019-12-27,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,65775.0,2020-01-02T00:25:24Z,2019-12-27 14:00:00
5505,2019-12-29,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,33680.0,2020-01-02T00:25:24Z,2019-12-29 01:00:00
5505,2019-12-29,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,31210.0,2020-01-02T00:25:24Z,2019-12-29 18:00:00
5505,2019-12-27,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,65656.66666666667,2020-01-02T00:25:24Z,2019-12-27 15:00:00
5505,2019-12-30,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,74624.16666666666,2020-01-02T00:25:24Z,2019-12-30 08:00:00
5505,2020-01-01,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,30830.833333333336,2020-01-02T00:25:24Z,2020-01-01 01:00:00
5505,2019-12-28,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,75185.0,2020-01-02T00:25:24Z,2019-12-28 10:00:00
5505,2019-12-30,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,75370.0,2020-01-02T00:25:24Z,2019-12-30 10:00:00
5505,2019-12-27,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,38649.166666666664,2020-01-02T00:25:24Z,2019-12-27 20:00:00
5505,2019-12-28,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,57872.5,2020-01-02T00:25:24Z,2019-12-28 19:00:00
5505,2019-12-25,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,31155.0,2020-01-02T00:25:24Z,2019-12-25 21:00:00
5505,2019-12-25,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,32830.83333333333,2020-01-02T00:25:24Z,2019-12-25 17:00:00
5505,2019-12-23,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,33016.666666666664,2020-01-02T00:25:24Z,2019-12-23 21:00:00
5505,2019-12-29,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,61605.83333333333,2020-01-02T00:25:24Z,2019-12-29 07:00:00
5505,2019-12-25,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,31665.0,2020-01-02T00:25:24Z,2019-12-25 22:00:00
5505,2019-12-26,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,64084.16666666667,2020-01-02T00:25:24Z,2019-12-26 11:00:00
5505,2019-12-26,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,61159.16666666667,2020-01-02T00:25:24Z,2019-12-26 18:00:00
5505,2019-12-28,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,38156.666666666664,2020-01-02T00:25:24Z,2019-12-28 03:00:00
5505,2019-12-24,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,67235.83333333334,2020-01-02T00:25:24Z,2019-12-24 12:00:00
5505,2019-12-24,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,73178.33333333334,2020-01-02T00:25:24Z,2019-12-24 09:00:00
5505,2019-12-25,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,30236.666666666664,2020-01-02T00:25:24Z,2019-12-25 14:00:00
5505,2019-12-31,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,60603.33333333333,2020-01-02T00:25:24Z,2019-12-31 04:00:00
5505,2019-12-28,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,66691.66666666667,2020-01-02T00:25:24Z,2019-12-28 16:00:00
5505,2019-12-30,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,70475.83333333334,2020-01-02T00:25:24Z,2019-12-30 16:00:00
5505,2019-12-27,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,68585.83333333333,2020-01-02T00:25:24Z,2019-12-27 11:00:00
5505,2019-12-26,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,60955.0,2020-01-02T00:25:24Z,2019-12-26 06:00:00
5505,2019-12-25,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,35099.166666666664,2020-01-02T00:25:24Z,2019-12-25 10:00:00
5505,2019-12-28,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,64675.0,2020-01-02T00:25:24Z,2019-12-28 15:00:00
5505,2019-12-26,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,68489.16666666666,2020-01-02T00:25:24Z,2019-12-26 10:00:00
5505,2019-12-29,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,29902.5,2020-01-02T00:25:24Z,2019-12-29 19:00:00
5505,2019-12-27,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,30766.666666666668,2020-01-02T00:25:24Z,2019-12-27 00:00:00
5505,2019-12-30,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,68110.0,2020-01-02T00:25:24Z,2019-12-30 12:00:00
5505,2019-12-23,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,66736.66666666667,2020-01-02T00:25:24Z,2019-12-23 17:00:00
5505,2019-12-31,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,30857.5,2020-01-02T00:25:24Z,2019-12-31 23:00:00
5505,2020-01-01,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,31178.333333333336,2020-01-02T00:25:24Z,2020-01-01 03:00:00
5505,2019-12-25,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,33612.5,2020-01-02T00:25:24Z,2019-12-25 18:00:00
5505,2019-12-24,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,65102.5,2020-01-02T00:25:24Z,2019-12-24 16:00:00
5505,2019-12-30,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,30606.666666666664,2020-01-02T00:25:24Z,2019-12-30 21:00:00
5505,2019-12-27,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,53639.16666666667,2020-01-02T00:25:24Z,2019-12-27 04:00:00
5505,2019-12-23,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,65275.0,2020-01-02T00:25:24Z,2019-12-23 15:00:00
5505,2019-12-27,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,72325.0,2020-01-02T00:25:24Z,2019-12-27 08:00:00
5505,2019-12-28,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,67148.33333333334,2020-01-02T00:25:24Z,2019-12-28 13:00:00
5505,2019-12-26,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,40466.666666666664,2020-01-02T00:25:24Z,2019-12-26 03:00:00
5505,2019-12-26,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,30715.0,2020-01-02T00:25:24Z,2019-12-26 21:00:00
5505,2020-01-01,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,30375.0,2020-01-02T00:25:24Z,2020-01-01 15:00:00
5505,2019-12-27,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,62295.0,2020-01-02T00:25:24Z,2019-12-27 18:00:00
5505,2019-12-25,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,30572.5,2020-01-02T00:25:24Z,2019-12-25 15:00:00
5505,2019-12-27,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,68051.66666666667,2020-01-02T00:25:24Z,2019-12-27 12:00:00
5505,2019-12-23,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,55947.5,2020-01-02T00:25:24Z,2019-12-23 04:00:00
5505,2019-12-28,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,73943.33333333333,2020-01-02T00:25:24Z,2019-12-28 08:00:00
5505,2019-12-25,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,31287.5,2020-01-02T00:25:24Z,2019-12-25 23:00:00
5505,2020-01-01,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,30449.166666666664,2020-01-02T00:25:24Z,2020-01-01 22:00:00
5505,2019-12-28,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,65390.833333333336,2020-01-02T00:25:24Z,2019-12-28 12:00:00
5505,2019-12-28,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,31772.5,2020-01-02T00:25:24Z,2019-12-28 00:00:00
5505,2019-12-25,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,29472.5,2020-01-02T00:25:24Z,2019-12-25 05:00:00
5505,2019-12-30,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,71162.5,2020-01-02T00:25:24Z,2019-12-30 13:00:00
5505,2019-12-24,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,54860.833333333336,2020-01-02T00:25:24Z,2019-12-24 03:00:00
5505,2019-12-31,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,78016.66666666666,2020-01-02T00:25:24Z,2019-12-31 07:00:00
5505,2019-12-26,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,64964.16666666667,2020-01-02T00:25:24Z,2019-12-26 13:00:00
5505,2019-12-29,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,51584.16666666667,2020-01-02T00:25:24Z,2019-12-29 11:00:00
5505,2019-12-28,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,51790.0,2020-01-02T00:25:24Z,2019-12-28 04:00:00
5505,2019-12-26,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,33774.166666666664,2020-01-02T00:25:24Z,2019-12-26 01:00:00
5505,2019-12-30,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,71880.83333333334,2020-01-02T00:25:24Z,2019-12-30 17:00:00
5505,2019-12-23,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,80645.0,2020-01-02T00:25:24Z,2019-12-23 09:00:00
5505,2019-12-26,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,73013.33333333334,2020-01-02T00:25:24Z,2019-12-26 08:00:00
5505,2019-12-28,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,65151.666666666664,2020-01-02T00:25:24Z,2019-12-28 18:00:00
5505,2019-12-25,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,30428.333333333336,2020-01-02T00:25:24Z,2019-12-25 01:00:00
5505,2019-12-25,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,33340.0,2020-01-02T00:25:24Z,2019-12-25 11:00:00
5505,2019-12-31,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,29150.0,2020-01-02T00:25:24Z,2019-12-31 19:00:00
5505,2019-12-24,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,71010.83333333334,2020-01-02T00:25:24Z,2019-12-24 07:00:00
5505,2019-12-23,4777208,H,virtual.energy.active.value,5cc32a5b346036000f8c6920,66495.83333333334,2020-01-02T00:25:24Z,2019-12-23 07:00:00
